lm0_x,lm0_y,lm1_x,lm1_y,lm2_x,lm2_y,lm3_x,lm3_y,lm4_x,lm4_y,lm5_x,lm5_y,lm6_x,lm6_y,lm7_x,lm7_y,lm8_x,lm8_y,lm9_x,lm9_y,lm10_x,lm10_y,lm11_x,lm11_y,lm12_x,lm12_y,lm13_x,lm13_y,lm14_x,lm14_y,lm15_x,lm15_y,lm16_x,lm16_y,lm17_x,lm17_y,lm18_x,lm18_y,lm19_x,lm19_y,lm20_x,lm20_y,label
0.0,0.0,-0.09805608610231219,-0.08407848555733353,-0.17123189200144412,-0.25500234844804,-0.22256349479122317,-0.3863381009975221,-0.2723335072674738,-0.49430140124708566,-0.13146610682799226,-0.489294621765008,-0.18297220566471098,-0.6727838375914286,-0.2262682004723097,-0.7789663919554,-0.2654161453779884,-0.8689099290225408,-0.08730740895862608,-0.5119758327550513,-0.11509297850640246,-0.7431489470899858,-0.14347594295294125,-0.8839328201296868,-0.16957261424457998,-1.0,-0.04188150759960868,-0.4868530256834292,-0.045932628631954846,-0.7072007385570472,-0.054324140157844994,-0.8455444122541594,-0.0664600199358001,-0.9698246100401067,0.002887974597459823,-0.4197692895434147,0.04402188969345336,-0.5729064038459835,0.06473061624894859,-0.6827357473863642,0.0792640707485866,-0.7883806535659613,Left
0.0,0.0,-0.10321513096715353,-0.08672562380968242,-0.1790713538333906,-0.26095258469764226,-0.2343974397744973,-0.3981365469578712,-0.2852983162864718,-0.5124623031963838,-0.1389575871189339,-0.49238962189553903,-0.1968706230097587,-0.6763785870074679,-0.24006249431726448,-0.7824102272071989,-0.2765582629383324,-0.8748918782380588,-0.09339494824803984,-0.5199415290228033,-0.12681469095285028,-0.7441344998769668,-0.1561996975500813,-0.8819068010342909,-0.18214226865024277,-1.0,-0.047244704130682935,-0.5030496634035354,-0.05404408037113331,-0.7252904877451243,-0.061454049577859875,-0.864106675932185,-0.07273642246224989,-0.9909086013640326,-0.0008224223588540554,-0.44521862519838523,0.03831123602083744,-0.5972461983324708,0.05805441036767684,-0.7063288958719386,0.07155940229776443,-0.8121993774827655,Left
0.0,0.0,-0.10329300001807355,-0.08187052404978334,-0.1799563645991019,-0.2549932077661537,-0.23584902434604293,-0.39366878811014705,-0.2894846523846578,-0.5077648348395436,-0.1389182054825368,-0.4834492726863297,-0.1980075625576705,-0.6661569926792371,-0.23857419752236111,-0.7729759460646319,-0.27050324078212534,-0.8668461320902642,-0.09267523157340961,-0.512681816205718,-0.12567273888953204,-0.7405577691578362,-0.15280281615149735,-0.8805394806835317,-0.17519115216899644,-1.0,-0.04578297774853445,-0.4963540773674757,-0.05725542951292771,-0.7249231752191173,-0.06551015513452335,-0.8643882275762251,-0.07530049712020032,-0.9902834664669784,0.0015349813476124114,-0.4401741703631952,0.03902557211320292,-0.5952397211593837,0.06002810680586228,-0.7069752162841669,0.07533708383829354,-0.8142024852590696,Left
0.0,0.0,-0.10461373862025629,-0.07406757523779944,-0.1854144419085345,-0.24818533134717696,-0.24418843793638542,-0.39098120959319227,-0.29870714907793816,-0.5061674456296565,-0.1448022293837798,-0.472151481916598,-0.20724891435567167,-0.6601002763163715,-0.24560529516451504,-0.7708107870855715,-0.27314509852285795,-0.867700127830873,-0.09726759974644937,-0.5046653089044806,-0.1327722724688277,-0.739748871765019,-0.15756292897808602,-0.8810360344415266,-0.17559367564893302,-0.9998561982459132,-0.04940957572394659,-0.4926940706299818,-0.06445126865894038,-0.7266449430608387,-0.07383525366035361,-0.8713107841643682,-0.0823854437865,-1.0,-0.0013589241213278326,-0.44335961156146464,0.03188161968594463,-0.6062629910696116,0.05165546552958052,-0.7225066535927682,0.06692304848524809,-0.8330324166662944,Left
0.0,0.0,-0.10463005781858974,-0.07653817197223638,-0.18805550730717416,-0.25023816931178855,-0.24467225577890978,-0.39388369459895034,-0.2981498485642491,-0.5083212539623521,-0.14532491447203166,-0.47535825595452896,-0.2056838616987665,-0.6588567961880274,-0.24305249221522854,-0.7671915152741049,-0.26981711568263905,-0.8636563427963834,-0.0967356601244823,-0.507288565844381,-0.13024190282336695,-0.7374643918307568,-0.15246920408236095,-0.8789954287188285,-0.16827248632473052,-1.0,-0.04870727161597822,-0.49363923448797264,-0.06028495814878636,-0.7209761800085658,-0.06875929891918196,-0.8658497068102577,-0.07735676561015298,-0.9961375134645067,-0.0001662409703339336,-0.44293820648401977,0.03305643451519903,-0.6080320746354828,0.0514755194129522,-0.7262231853142095,0.06414482865950892,-0.8389982362563561,Left
0.0,0.0,-0.10196906826615268,-0.07336430875703807,-0.1841017013740819,-0.24112621554425417,-0.24237817956893576,-0.38173998234231504,-0.2962267282377158,-0.4947686453196196,-0.14153639282735225,-0.47319570962989876,-0.20316312283680757,-0.6615309386103503,-0.24050150605203227,-0.7729836343634661,-0.26622836342606854,-0.8715769759410984,-0.09398667191793303,-0.5032620319102039,-0.12790613617521662,-0.7343508045288208,-0.1495773495725825,-0.8782793883504797,-0.16483741083855308,-1.0,-0.04641619914195926,-0.4889120183015801,-0.058651724800687866,-0.7115754352128929,-0.06761760790003983,-0.8520758498342078,-0.07642851273183297,-0.9776930649170755,0.0010500248704268624,-0.43919504880041244,0.031268853792675244,-0.6038832321834825,0.047605369193080796,-0.7208206854214271,0.0592914598189292,-0.8316947760650908,Left
0.0,0.0,-0.10578538462705718,-0.07699485748311806,-0.18554026528785536,-0.24237560248153217,-0.24028495517368853,-0.3837679527300279,-0.2985138348141982,-0.49282849698043146,-0.1442204602093178,-0.48723366637614657,-0.19868805789457478,-0.668930723143916,-0.23577306277285068,-0.7786456913571502,-0.2630556962737327,-0.8784288368063854,-0.09627008986417392,-0.5183946268431562,-0.12551117604385195,-0.7403945118741125,-0.14688456875709813,-0.8798666418407345,-0.16280637260656422,-1.0,-0.04820208137465411,-0.5020704066271201,-0.054523451089939654,-0.7178021062467189,-0.06328385990325103,-0.8569136110446994,-0.07344394020957284,-0.9834784146114879,-0.00036517252548286873,-0.4463018200350908,0.03366077103499769,-0.6060723129581925,0.04895654718799609,-0.7193150909523267,0.05763512829205775,-0.8294583509811145,Left
0.0,0.0,-0.10891159165774901,-0.06423949549044664,-0.1920363012805183,-0.22611871225096,-0.24889628973387154,-0.37499718178077635,-0.3091412614268724,-0.48318116962539426,-0.14929455946804904,-0.4777862928258606,-0.20567489707460793,-0.6652395405819542,-0.2402614170086777,-0.7799450890114412,-0.26548495715098974,-0.8826104500374018,-0.09721822135743152,-0.514561537427159,-0.12939727751970942,-0.7405867451903063,-0.14957899830826327,-0.8801770183884778,-0.1654020662780745,-1.0,-0.04618638574657445,-0.5020953459927741,-0.059687341726795386,-0.7195305209115892,-0.06926206540040052,-0.8598506122379962,-0.0794138194600453,-0.9855036842177308,0.004784631686929663,-0.4501083605291488,0.03433879343177776,-0.6113092923129447,0.04909247301957696,-0.7251349021151943,0.05832098349409261,-0.8337672384430869,Left
0.0,0.0,-0.10489386722325399,-0.06867969008788874,-0.1856298085305543,-0.23129857243754018,-0.244295633703056,-0.3762714841026687,-0.3067987178179726,-0.48160182159530796,-0.14498186983276315,-0.48521930176397454,-0.19758587504469594,-0.6620880476534029,-0.2321130065255443,-0.768689230283364,-0.2575925658343078,-0.86544655073853,-0.09692924641818802,-0.5196326341491929,-0.12646080763701506,-0.7447762874772155,-0.14640490259764086,-0.8827386991070427,-0.16199722600470026,-1.0,-0.046442785018400934,-0.5050875053552888,-0.05629259399939419,-0.7265728353435648,-0.06340925085172183,-0.8665957267515938,-0.07202511019937996,-0.9918810659004819,0.006625804938177255,-0.4496176203614595,0.03791410331905172,-0.6144364667266071,0.0536859443566201,-0.729223137074389,0.06380518161672658,-0.837540340223109,Left
0.0,0.0,-0.10780569704830506,-0.08923916387777271,-0.19114682856963544,-0.25684833128131285,-0.25529074315115846,-0.3917439894849471,-0.3176278677474938,-0.4987136306373373,-0.14338515514142103,-0.4916010708944581,-0.1989242327373885,-0.6630955727892393,-0.23585401894117786,-0.7672127099068963,-0.26355387153246385,-0.8642716279810211,-0.09357488837195775,-0.5231309223070867,-0.12150718139129539,-0.7466430458956954,-0.14672695507886543,-0.8817689760018206,-0.1695014993440848,-1.0,-0.04399739368739658,-0.5058394566542355,-0.04843332957455569,-0.7313275407338392,-0.06174460687693031,-0.8714012297836016,-0.07892471236421841,-0.998522290146679,0.004802952460307053,-0.44681790559209167,0.03902121430288026,-0.6170362429503785,0.05162789938245495,-0.7389490151577386,0.05637334764730284,-0.8556181394867074,Left
0.0,0.0,-0.1426003544650979,-0.12389416273616344,-0.24125007597965772,-0.3707803297463826,-0.30580116016938397,-0.5657486635578102,-0.3578848989497212,-0.728735293270815,-0.13286146189126966,-0.674184431688156,-0.20071566172683367,-0.9402266699795575,-0.26556649899600215,-0.9700133617559459,-0.30189777190320244,-0.9678452755582239,-0.0672894510376422,-0.7010536379060113,-0.13358763413742028,-0.9836702386880952,-0.21487293801872778,-0.989178164032883,-0.26927990479348995,-0.9377734601189441,-0.015749450013916273,-0.688013395880143,-0.04573748788324406,-0.9723699974726766,-0.12853288746159694,-1.0,-0.19434706681197889,-0.964810421423171,0.026995372438952343,-0.6401708715853143,0.043480758751523595,-0.853060807186556,-0.012405411991029602,-0.9472677848384059,-0.07796459294631518,-0.976935241871243,Left
0.0,0.0,-0.13259019089476096,-0.10942302979115416,-0.22319421498516825,-0.37046808141453075,-0.2719926025355111,-0.5764094258077062,-0.30795774120752273,-0.7411989015877768,-0.17250147414233244,-0.678816509682539,-0.19100160120115403,-0.9239731190881213,-0.2544966985917066,-0.9234414152094815,-0.2811754247849408,-0.8588593388370718,-0.10225159589848376,-0.7118690455289322,-0.10252904529082513,-1.0,-0.16593994996195077,-0.9502108683803346,-0.18724953435712957,-0.8395874508852996,-0.030919904499934932,-0.7010962090491881,-0.011852460144788215,-0.9914973221857292,-0.07814818849152236,-0.934139740619371,-0.10322957934840514,-0.8203063944455932,0.0441469536193564,-0.6465140108864162,0.07165741219564896,-0.8710340644905967,0.016335577058472647,-0.8574078440382729,-0.020297595434038272,-0.7675703465921072,Left
0.0,0.0,-0.12298624227057085,-0.14670769804832953,-0.1795842077727962,-0.41709676043350846,-0.19940791041204087,-0.6231932108460304,-0.21764114426314338,-0.7744731536841669,-0.13028778133275007,-0.6970489005284443,-0.11646895796936653,-0.9489519151204264,-0.1727531152591054,-0.8998706629120419,-0.1804637079440187,-0.7763870316347647,-0.06761776312615968,-0.7022876970835835,-0.03298733591511405,-1.0,-0.10497399637515968,-0.9297066946327832,-0.11718780002968654,-0.7931769337475982,-0.007833378536421885,-0.6698006736478308,0.03949957058173252,-0.940341955938749,-0.035113564288558975,-0.8818898443476716,-0.051227346907371234,-0.756118728603004,0.050458672926796115,-0.6033763185692206,0.08284742781580581,-0.8201238436170692,0.02504525734997569,-0.8208651432627841,0.0013807428464285196,-0.7349747126259601,Left
0.0,0.0,-0.12244633219776624,-0.12078326303947719,-0.1817442350425142,-0.3942304710947158,-0.18042385671448768,-0.6101329156778488,-0.1857857673823257,-0.7632567852453129,-0.14005689760947887,-0.6737724413632635,-0.13158920429474924,-0.9176628385997411,-0.1964043466911536,-0.8667849273011797,-0.2172411417153291,-0.7550476421413324,-0.07357835479250394,-0.6886775877215647,-0.03559015700507096,-1.0,-0.11299777126736973,-0.9068857502891919,-0.12930972228295365,-0.7741061549856961,-0.012113334101861826,-0.6627543928691156,0.03907384366275379,-0.938589538207129,-0.03648801029298161,-0.8459096395998882,-0.04996866258816546,-0.7151437214534729,0.048744913467666816,-0.5999432878973988,0.07977458264265147,-0.8273909517695368,0.022206962073118862,-0.7892718722546639,0.00557077153635471,-0.6858949845565524,Left
0.0,0.0,-0.12379105401529732,-0.11993999199486419,-0.17902158242457442,-0.40624989635378933,-0.17651125461864098,-0.6271799700198775,-0.172957831348478,-0.7810929676991311,-0.1278048986283676,-0.6790240367668432,-0.12655776108795552,-0.9278361019419684,-0.20052699371860847,-0.868357173399016,-0.21843367591086943,-0.738587606951281,-0.0648723456785865,-0.6923416295850928,-0.02566711344540435,-1.0,-0.11401643692917471,-0.8994036080954025,-0.1292611195966494,-0.7512939358774559,-0.005952708671828038,-0.6658371210910122,0.045057478705927474,-0.9382175717374395,-0.04061823687746106,-0.8455440620107484,-0.05329736903795488,-0.7056974305424455,0.052970012846160104,-0.6057347232782159,0.08039708869900092,-0.8251582287927249,0.016264992548749538,-0.787057948082303,0.0011120823820545923,-0.6743304720124718,Left
0.0,0.0,-0.12198181469142089,-0.11448706331891527,-0.1791614555111553,-0.39064050084564733,-0.18313343028155737,-0.6001008151553195,-0.19352458856095212,-0.7539421745661377,-0.12991618559514,-0.6719379325602752,-0.12664674398844072,-0.9363812201773458,-0.18611993624352727,-0.8739034289791288,-0.19553477198253974,-0.7390338241630965,-0.06730791872579649,-0.6860578413982575,-0.05099480132775874,-1.0,-0.11766756994101289,-0.8954852291429501,-0.12326801279333412,-0.7510961885405709,-0.007425439290265564,-0.6650576773640974,0.021786543531513117,-0.9535923680612586,-0.0412878504168104,-0.863014048534688,-0.04570147352697524,-0.7243343412631588,0.05422466453816934,-0.6112585969930796,0.0777118817804611,-0.8478008447027543,0.0292193663545317,-0.8152862941543574,0.016766739034156753,-0.7022944294770849,Left
0.0,0.0,-0.12595588972484897,-0.14126103021951658,-0.19740266154648753,-0.41450003697598947,-0.21414456417387653,-0.6210222794093666,-0.2201755426712985,-0.7708016112673289,-0.1396090557486524,-0.7095031379931849,-0.1474573269567311,-0.946486012674376,-0.20618066750317854,-0.964149194560946,-0.24714026623517724,-0.9080223267869503,-0.07489332326369544,-0.7222824694485048,-0.07101607871711704,-0.9876336453856314,-0.1304312930416288,-1.0,-0.16819813922862584,-0.9301804736979922,-0.01233380769076423,-0.6953220071828712,0.014616521408963705,-0.9554809086456842,-0.03992782770021022,-0.9718636207398929,-0.07598438338209108,-0.9098203262181508,0.05049812898808863,-0.6312813381577046,0.0774630874266738,-0.8588582190242875,0.03884015648829297,-0.8964113292284392,0.00573013755202307,-0.8550782126061685,Left
0.0,0.0,-0.11020271519260823,-0.10266609459940669,-0.19113651920686894,-0.3040011241168575,-0.23642696923363474,-0.4677374708590533,-0.2723891787800892,-0.6085507595529993,-0.12492264659145343,-0.551884842766735,-0.1736558804307488,-0.7626229737394854,-0.22641128625523177,-0.8503547583312964,-0.26133365252121676,-0.9057387432317233,-0.07500392338364804,-0.5748650215275884,-0.09555016746807692,-0.8345130852175349,-0.14388505177928088,-0.9461073700497924,-0.18273695947033264,-1.0,-0.02676826725080708,-0.5510171240155181,-0.02510079987764204,-0.8057498741467667,-0.06636538325300465,-0.9234751350136597,-0.10499250275985701,-0.9896013326133231,0.018204558772404338,-0.4889653808602684,0.05152188579516958,-0.67684384956539,0.03704072953119729,-0.8068500636420917,0.011639664716664845,-0.9077550926575371,Left
0.0,0.0,-0.10723303330531098,-0.08319887918900139,-0.1819129375391278,-0.24957452837282276,-0.2298747149139342,-0.38580575133142714,-0.26920256516711055,-0.5036028079093765,-0.14018543148021784,-0.46829786632718623,-0.17054299763754918,-0.665490394963025,-0.2053366641042945,-0.7909838497550937,-0.23178019894311794,-0.8898888606266643,-0.09022918578408015,-0.4970227154241143,-0.10897731315097628,-0.7274663249336124,-0.13464621795639922,-0.8787574027995871,-0.1551246244174566,-1.0,-0.03990998950751874,-0.48376303907977364,-0.044481769352923334,-0.7116891205348422,-0.05748486954167536,-0.8599923806710995,-0.07109936195159942,-0.9862448482709619,0.009469461727681264,-0.4306151434839772,0.03003747821279703,-0.5960211689276967,0.03158308817678512,-0.7152982379076526,0.02785137949378497,-0.8243830205143078,Left
0.0,0.0,-0.10902272336712977,-0.05356390699150022,-0.18620000264378908,-0.21459128342740816,-0.232763023965948,-0.36525373765680974,-0.27808547370090814,-0.4762428584647517,-0.1493218681013629,-0.45079289878253515,-0.18647831432008355,-0.6587044904757499,-0.21798077965339926,-0.7906194133432035,-0.23998257742997264,-0.8953074330129942,-0.09855485201390633,-0.4849289746064059,-0.12539290671390235,-0.7238854181813374,-0.15225340718317493,-0.8776655871194596,-0.17239360731800818,-1.0,-0.045319118560721225,-0.47831780988512734,-0.0527764808523576,-0.7163500376739944,-0.0635692474454388,-0.8661047204853997,-0.07355742970825788,-0.991438829330196,0.007239117503205594,-0.434350328490793,0.026292746764663116,-0.605529854988169,0.031051196975505294,-0.7200027495406417,0.032767174714801256,-0.8216177345371386,Left
0.0,0.0,-0.1031197885970013,-0.057100316984090176,-0.18014929433723878,-0.22174665728038903,-0.23348790347274972,-0.3631245924556998,-0.2919376838425721,-0.45827275745018486,-0.13127709047260294,-0.4483310120218951,-0.15662795484538902,-0.6478623140191503,-0.1814990042476989,-0.7747328658048093,-0.1995190795607438,-0.8804636886202732,-0.08503068636013453,-0.47642040282244347,-0.09714000694628834,-0.716176340227791,-0.11650475787534921,-0.8745616271337883,-0.13070839685021324,-1.0,-0.040412227751065455,-0.46104774358771017,-0.034826133115879496,-0.7013413643996702,-0.0372827909547119,-0.8570684919392123,-0.039662195728800795,-0.9878531817052286,0.0008726715869196367,-0.4066685406005986,0.026002935253160653,-0.5753400328547398,0.0341248610898033,-0.6879716277545116,0.03765442049458154,-0.788609249690832,Left
0.0,0.0,-0.08856100397450428,-0.07449906769488114,-0.1455214665704978,-0.24878794421720024,-0.1804946849098427,-0.38359608133252276,-0.2288649913194761,-0.4793522576014082,-0.09080083240789366,-0.4566329067195247,-0.1160180327450431,-0.6370117987521765,-0.13983682467746264,-0.7425532615207261,-0.15919188742291274,-0.8361468703057691,-0.04850797674957864,-0.46699365918204505,-0.023366411334338973,-0.7029787545199873,-0.009106592418631359,-0.8641253858489673,0.0073977112823356535,-1.0,-0.015210700168486028,-0.43409724768707425,0.013545721778393326,-0.6489510298618497,0.01475188937020402,-0.769222184259678,0.016839388578131467,-0.8755712900282426,0.008897130494827803,-0.37240230998413487,0.039397787360719645,-0.5270915421039162,0.04460262791688417,-0.6365029999224434,0.04457279277342074,-0.7346501266478435,Left
0.0,0.0,-0.11372526789434019,-0.11121007598768262,-0.17667301223933227,-0.3531450317323931,-0.19282929257671536,-0.5545233268712807,-0.2157509913420401,-0.7207524816391897,-0.1345539339379682,-0.6143299933334602,-0.13583569949552504,-0.8530442765147677,-0.17601962403614402,-0.9522895895205256,-0.2022248622203137,-1.0,-0.07181533594067388,-0.6243749714462172,-0.05700551610549828,-0.8931218806812321,-0.1139313404637225,-0.9230724530316967,-0.1532005085776534,-0.8687297349031217,-0.011715819293931767,-0.600134573250208,0.018212136519243083,-0.8627390380329268,-0.03711454658146024,-0.8737058907958394,-0.07622455768977152,-0.8097190799579689,0.04917779989172535,-0.5378760023591087,0.0860869210150276,-0.7467199549817664,0.04572500853216149,-0.8003214072028915,0.00514789921165028,-0.7784157863042015,Left
